Data da Inscrição,um,Landscape,Retrato,Quadrada,Formato,Concurso_Status,Concurso_Largura,Concurso_Altura
2021-02-12 18:54:04,1.0,0.0,1.0,0.0,Retrato,Aceita,1902.0,3048.0
2021-02-12 18:56:01,1.0,1.0,0.0,0.0,Paisagem,Aceita,3190.0,2896.0
2021-02-12 18:56:01,1.0,0.0,1.0,0.0,Retrato,Aceita,4000.0,5000.0
2021-02-12 19:01:19,1.0,1.0,0.0,0.0,Paisagem,Aceita,6000.0,4000.0
2021-02-12 19:08:59,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2141.0
2021-02-12 19:10:13,1.0,1.0,0.0,0.0,Paisagem,Aceita,4189.0,2535.0
2021-02-12 19:11:36,1.0,1.0,0.0,0.0,Paisagem,Aceita,5945.0,4000.0
2021-02-12 19:11:36,1.0,1.0,0.0,0.0,Paisagem,Aceita,4320.0,3130.0
2021-02-12 19:12:33,1.0,1.0,0.0,0.0,Paisagem,Aceita,4286.0,3009.0
2021-02-12 19:12:33,1.0,1.0,0.0,0.0,Paisagem,Aceita,3871.0,2581.0
2021-02-12 19:34:58,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,3050.0
2021-02-12 19:58:14,1.0,1.0,0.0,0.0,Paisagem,Aceita,4912.0,3264.0
2021-02-12 20:00:02,1.0,1.0,0.0,0.0,Paisagem,Aceita,5472.0,3648.0
2021-02-12 20:00:02,1.0,1.0,0.0,0.0,Paisagem,Aceita,5472.0,3648.0
2021-02-12 20:22:21,1.0,1.0,0.0,0.0,Paisagem,Aceita,4272.0,2848.0
2021-02-12 20:28:38,1.0,1.0,0.0,0.0,Paisagem,Aceita,4748.0,3602.0
2021-02-12 20:30:07,1.0,1.0,0.0,0.0,Paisagem,Aceita,3067.0,1304.0
2021-02-12 21:13:36,1.0,1.0,0.0,0.0,Paisagem,Aceita,3562.0,3265.0
2021-02-12 21:16:18,1.0,1.0,0.0,0.0,Paisagem,Aceita,4898.0,3181.0
2021-02-12 22:57:57,1.0,0.0,0.0,1.0,Quadrada,Aceita,3024.0,3024.0
2021-02-12 22:57:57,1.0,1.0,0.0,0.0,Paisagem,Aceita,4608.0,3072.0
2021-02-12 23:11:42,1.0,0.0,0.0,1.0,Quadrada,Aceita,3024.0,3024.0
2021-02-12 23:11:42,1.0,0.0,0.0,1.0,Quadrada,Aceita,3024.0,3024.0
2021-02-13 00:15:10,1.0,1.0,0.0,0.0,Paisagem,Aceita,5016.0,3344.0
2021-02-13 00:15:10,1.0,0.0,1.0,0.0,Retrato,Aceita,3024.0,4032.0
2021-02-13 00:34:22,1.0,1.0,0.0,0.0,Paisagem,Aceita,4838.0,3225.0
2021-02-13 00:34:22,1.0,1.0,0.0,0.0,Paisagem,Aceita,3582.0,2491.0
2021-02-13 01:01:40,1.0,0.0,1.0,0.0,Retrato,Aceita,3246.0,4500.0
2021-02-13 01:01:40,1.0,0.0,1.0,0.0,Retrato,Aceita,2224.0,3336.0
2021-02-13 01:15:25,1.0,0.0,1.0,0.0,Retrato,Aceita,3024.0,4032.0
2021-02-13 01:17:09,1.0,1.0,0.0,0.0,Paisagem,Aceita,4032.0,3024.0
2021-02-13 01:17:56,1.0,0.0,1.0,0.0,Retrato,Aceita,3024.0,4032.0
2021-02-13 08:58:29,1.0,0.0,1.0,0.0,Retrato,Aceita,3000.0,4000.0
2021-02-13 08:58:29,1.0,1.0,0.0,0.0,Paisagem,Aceita,4500.0,3000.0
2021-02-13 08:59:51,1.0,1.0,0.0,0.0,Paisagem,Aceita,4500.0,3000.0
2021-02-13 08:59:51,1.0,1.0,0.0,0.0,Paisagem,Aceita,4500.0,3000.0
2021-02-13 09:37:20,1.0,0.0,1.0,0.0,Retrato,Aceita,2180.0,3000.0
2021-02-13 09:37:20,1.0,0.0,1.0,0.0,Retrato,Aceita,2000.0,3000.0
2021-02-13 09:38:30,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 09:38:30,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 09:39:12,1.0,0.0,1.0,0.0,Retrato,Aceita,2448.0,3264.0
2021-02-13 09:39:12,1.0,1.0,0.0,0.0,Paisagem,Aceita,3264.0,2448.0
2021-02-13 09:58:02,1.0,1.0,0.0,0.0,Paisagem,Aceita,4725.0,2656.0
2021-02-13 09:58:02,1.0,1.0,0.0,0.0,Paisagem,Aceita,3214.0,2410.0
2021-02-13 10:09:37,1.0,0.0,1.0,0.0,Retrato,Aceita,4000.0,6000.0
2021-02-13 10:17:37,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,2706.0
2021-02-13 10:28:50,1.0,0.0,1.0,0.0,Retrato,Aceita,3547.0,5319.0
2021-02-13 10:39:52,1.0,0.0,1.0,0.0,Retrato,Aceita,2491.0,3000.0
2021-02-13 10:39:52,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2644.0
2021-02-13 10:45:06,1.0,0.0,1.0,0.0,Retrato,Aceita,3200.0,4800.0
2021-02-13 10:45:06,1.0,1.0,0.0,0.0,Paisagem,Aceita,4724.0,3149.0
2021-02-13 10:47:52,1.0,0.0,1.0,0.0,Retrato,Aceita,3200.0,4800.0
2021-02-13 10:51:44,1.0,1.0,0.0,0.0,Paisagem,Aceita,6016.0,4016.0
2021-02-13 10:51:44,1.0,1.0,0.0,0.0,Paisagem,Aceita,6016.0,4016.0
2021-02-13 10:55:32,1.0,1.0,0.0,0.0,Paisagem,Aceita,5650.0,3772.0
2021-02-13 10:55:32,1.0,1.0,0.0,0.0,Paisagem,Aceita,4410.0,2944.0
2021-02-13 10:59:47,1.0,0.0,1.0,0.0,Retrato,Aceita,3000.0,4500.0
2021-02-13 11:05:50,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 11:07:08,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,1688.0
2021-02-13 11:07:08,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 11:08:53,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 11:09:44,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,2667.0
2021-02-13 11:11:39,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 11:11:39,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 11:47:28,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,1847.0
2021-02-13 11:57:46,1.0,0.0,1.0,0.0,Retrato,Aceita,1990.0,3000.0
2021-02-13 11:57:46,1.0,1.0,0.0,0.0,Paisagem,Aceita,3543.0,2350.0
2021-02-13 11:58:30,1.0,0.0,1.0,0.0,Retrato,Aceita,1990.0,3000.0
2021-02-13 11:58:30,1.0,0.0,1.0,0.0,Retrato,Aceita,1990.0,3000.0
2021-02-13 12:25:19,1.0,0.0,1.0,0.0,Retrato,Aceita,3000.0,4000.0
2021-02-13 12:25:19,1.0,1.0,0.0,0.0,Paisagem,Aceita,3600.0,2700.0
2021-02-13 12:27:09,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,3000.0
2021-02-13 12:27:09,1.0,1.0,0.0,0.0,Paisagem,Aceita,3120.0,2340.0
2021-02-13 13:02:20,1.0,0.0,1.0,0.0,Retrato,Aceita,1928.0,3000.0
2021-02-13 13:19:17,1.0,1.0,0.0,0.0,Paisagem,Aceita,3800.0,2534.0
2021-02-13 13:19:17,1.0,1.0,0.0,0.0,Paisagem,Aceita,3274.0,2081.0
2021-02-13 13:20:25,1.0,0.0,1.0,0.0,Retrato,Aceita,2727.0,4084.0
2021-02-13 13:20:25,1.0,0.0,1.0,0.0,Retrato,Aceita,2593.0,3889.0
2021-02-13 13:32:24,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,1999.0
2021-02-13 13:32:24,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2400.0
2021-02-13 13:33:07,1.0,0.0,1.0,0.0,Retrato,Aceita,2000.0,3000.0
2021-02-13 13:33:38,1.0,0.0,1.0,0.0,Retrato,Aceita,2250.0,3000.0
2021-02-13 13:36:02,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,1920.0
2021-02-13 13:36:51,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 13:37:10,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 13:37:10,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,1917.0
2021-02-13 13:46:41,1.0,0.0,1.0,0.0,Retrato,Aceita,2120.0,3184.0
2021-02-13 13:46:41,1.0,1.0,0.0,0.0,Paisagem,Aceita,3184.0,2120.0
2021-02-13 13:47:39,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2249.0
2021-02-13 13:47:52,1.0,0.0,1.0,0.0,Retrato,Aceita,2832.0,4256.0
2021-02-13 13:47:52,1.0,1.0,0.0,0.0,Paisagem,Aceita,3694.0,2453.0
2021-02-13 13:48:18,1.0,1.0,0.0,0.0,Paisagem,Aceita,3150.0,2362.0
2021-02-13 13:48:36,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 13:49:49,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2001.0
2021-02-13 13:49:49,1.0,0.0,1.0,0.0,Retrato,Aceita,2000.0,3000.0
2021-02-13 13:50:45,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2003.0
2021-02-13 13:50:45,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2003.0
2021-02-13 14:13:55,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 14:13:55,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 14:14:32,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 14:30:20,1.0,0.0,1.0,0.0,Retrato,Aceita,3648.0,5472.0
2021-02-13 14:30:20,1.0,1.0,0.0,0.0,Paisagem,Aceita,5472.0,3648.0
2021-02-13 14:34:28,1.0,0.0,1.0,0.0,Retrato,Aceita,3648.0,4560.0
2021-02-13 14:45:32,1.0,0.0,1.0,0.0,Retrato,Aceita,3369.0,4211.0
2021-02-13 14:47:23,1.0,1.0,0.0,0.0,Paisagem,Aceita,5184.0,3456.0
2021-02-13 14:47:23,1.0,1.0,0.0,0.0,Paisagem,Aceita,5398.0,3602.0
2021-02-13 14:54:37,1.0,0.0,1.0,0.0,Retrato,Aceita,2600.0,3900.0
2021-02-13 14:54:37,1.0,0.0,1.0,0.0,Retrato,Aceita,4243.0,6364.0
2021-02-13 14:55:21,1.0,0.0,1.0,0.0,Retrato,Aceita,2765.0,4147.0
2021-02-13 14:55:21,1.0,1.0,0.0,0.0,Paisagem,Aceita,6720.0,4480.0
2021-02-13 14:59:51,1.0,1.0,0.0,0.0,Paisagem,Aceita,3610.0,2311.0
2021-02-13 14:59:51,1.0,1.0,0.0,0.0,Paisagem,Aceita,6000.0,3368.0
2021-02-13 15:02:42,1.0,1.0,0.0,0.0,Paisagem,Aceita,5456.0,3009.0
2021-02-13 15:02:42,1.0,1.0,0.0,0.0,Paisagem,Aceita,5940.0,3258.0
2021-02-13 15:03:18,1.0,0.0,1.0,0.0,Retrato,Aceita,2762.0,3682.0
2021-02-13 15:07:09,1.0,0.0,1.0,0.0,Retrato,Aceita,3024.0,4032.0
2021-02-13 15:12:35,1.0,1.0,0.0,0.0,Paisagem,Aceita,4500.0,3000.0
2021-02-13 15:12:35,1.0,1.0,0.0,0.0,Paisagem,Aceita,6000.0,4000.0
2021-02-13 15:16:13,1.0,1.0,0.0,0.0,Paisagem,Aceita,4500.0,3000.0
2021-02-13 15:16:13,1.0,1.0,0.0,0.0,Paisagem,Aceita,4500.0,3000.0
2021-02-13 15:22:52,1.0,0.0,1.0,0.0,Retrato,Aceita,2888.0,3851.0
2021-02-13 16:05:12,1.0,0.0,1.0,0.0,Retrato,Aceita,3843.0,5000.0
2021-02-13 16:05:12,1.0,0.0,1.0,0.0,Retrato,Aceita,3333.0,5000.0
2021-02-13 16:12:22,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2135.0
2021-02-13 16:17:38,1.0,0.0,1.0,0.0,Retrato,Aceita,2250.0,3000.0
2021-02-13 16:32:45,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,2664.0
2021-02-13 16:32:45,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,1688.0
2021-02-13 16:34:33,1.0,1.0,0.0,0.0,Paisagem,Aceita,3200.0,2375.0
2021-02-13 16:34:33,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2250.0
2021-02-13 16:48:17,1.0,0.0,1.0,0.0,Retrato,Aceita,2310.0,3655.0
2021-02-13 16:48:32,1.0,0.0,1.0,0.0,Retrato,Aceita,3449.0,5173.0
2021-02-13 16:48:32,1.0,0.0,1.0,0.0,Retrato,Aceita,3192.0,5088.0
2021-02-13 16:50:09,1.0,1.0,0.0,0.0,Paisagem,Aceita,4324.0,3088.0
2021-02-13 16:54:41,1.0,1.0,0.0,0.0,Paisagem,Aceita,3479.0,2214.0
2021-02-13 17:00:20,1.0,0.0,1.0,0.0,Retrato,Aceita,3000.0,4500.0
2021-02-13 17:00:20,1.0,0.0,1.0,0.0,Retrato,Aceita,3000.0,4499.0
2021-02-13 17:01:51,1.0,0.0,1.0,0.0,Retrato,Aceita,3000.0,4500.0
2021-02-13 17:01:51,1.0,0.0,1.0,0.0,Retrato,Aceita,3000.0,4500.0
2021-02-13 17:39:21,1.0,1.0,0.0,0.0,Paisagem,Aceita,4752.0,3168.0
2021-02-13 17:39:21,1.0,1.0,0.0,0.0,Paisagem,Aceita,4752.0,3168.0
2021-02-13 17:46:46,1.0,1.0,0.0,0.0,Paisagem,Aceita,5460.0,3640.0
2021-02-13 18:04:50,1.0,1.0,0.0,0.0,Paisagem,Aceita,4933.0,3289.0
2021-02-13 18:04:50,1.0,1.0,0.0,0.0,Paisagem,Aceita,5082.0,3388.0
2021-02-13 18:06:51,1.0,0.0,1.0,0.0,Retrato,Aceita,3456.0,5184.0
2021-02-13 18:07:45,1.0,1.0,0.0,0.0,Paisagem,Aceita,5184.0,3456.0
2021-02-13 18:07:45,1.0,1.0,0.0,0.0,Paisagem,Aceita,5184.0,3456.0
2021-02-13 18:41:07,1.0,0.0,1.0,0.0,Retrato,Aceita,2448.0,3264.0
2021-02-13 18:41:07,1.0,0.0,1.0,0.0,Retrato,Aceita,2448.0,3264.0
2021-02-13 18:41:41,1.0,0.0,1.0,0.0,Retrato,Aceita,3456.0,5184.0
2021-02-13 18:41:41,1.0,1.0,0.0,0.0,Paisagem,Aceita,5184.0,3456.0
2021-02-13 18:44:28,1.0,1.0,0.0,0.0,Paisagem,Aceita,3264.0,2448.0
2021-02-13 18:53:09,1.0,0.0,1.0,0.0,Retrato,Aceita,2000.0,3000.0
2021-02-13 18:53:09,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 18:54:43,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 18:54:43,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 18:44:24,1.0,1.0,0.0,0.0,Paisagem,Aceita,3659.0,2440.0
2021-02-13 18:44:24,1.0,1.0,0.0,0.0,Paisagem,Aceita,3406.0,2273.0
2021-02-13 18:57:34,1.0,1.0,0.0,0.0,Paisagem,Aceita,4160.0,3120.0
2021-02-13 20:18:40,1.0,1.0,0.0,0.0,Paisagem,Aceita,3600.0,2400.0
2021-02-13 20:18:40,1.0,1.0,0.0,0.0,Paisagem,Aceita,3692.0,2461.0
2021-02-13 20:20:12,1.0,1.0,0.0,0.0,Paisagem,Aceita,4500.0,3000.0
2021-02-13 20:20:12,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,2420.0
2021-02-13 20:26:03,1.0,1.0,0.0,0.0,Paisagem,Aceita,4660.0,3500.0
2021-02-13 20:26:03,1.0,0.0,1.0,0.0,Retrato,Aceita,3010.0,4500.0
2021-02-13 20:29:56,1.0,0.0,1.0,0.0,Retrato,Aceita,2365.0,3500.0
2021-02-13 20:29:56,1.0,1.0,0.0,0.0,Paisagem,Aceita,3543.0,2362.0
2021-02-13 20:34:34,1.0,1.0,0.0,0.0,Paisagem,Aceita,4500.0,2784.0
2021-02-13 20:34:34,1.0,1.0,0.0,0.0,Paisagem,Aceita,5001.0,3017.0
2021-02-13 20:34:05,1.0,0.0,1.0,0.0,Retrato,Aceita,3543.0,5315.0
2021-02-13 20:34:05,1.0,1.0,0.0,0.0,Paisagem,Aceita,5315.0,3543.0
2021-02-13 20:36:21,1.0,1.0,0.0,0.0,Paisagem,Aceita,4500.0,2598.0
2021-02-13 20:36:21,1.0,1.0,0.0,0.0,Paisagem,Aceita,8000.0,4869.0
2021-02-13 20:38:38,1.0,1.0,0.0,0.0,Paisagem,Aceita,5555.0,3703.0
2021-02-13 20:40:55,1.0,0.0,1.0,0.0,Retrato,Aceita,2652.0,3978.0
2021-02-13 20:43:43,1.0,1.0,0.0,0.0,Paisagem,Aceita,5982.0,3988.0
2021-02-13 21:25:56,1.0,1.0,0.0,0.0,Paisagem,Aceita,3463.0,2016.0
2021-02-13 21:31:05,1.0,1.0,0.0,0.0,Paisagem,Aceita,6000.0,4000.0
2021-02-13 21:31:05,1.0,1.0,0.0,0.0,Paisagem,Aceita,4564.0,3371.0
2021-02-13 21:49:48,1.0,1.0,0.0,0.0,Paisagem,Aceita,5478.0,3652.0
2021-02-13 21:49:48,1.0,1.0,0.0,0.0,Paisagem,Aceita,5328.0,3552.0
2021-02-13 22:19:10,1.0,1.0,0.0,0.0,Paisagem,Aceita,4032.0,3024.0
2021-02-13 22:19:10,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,3000.0
2021-02-13 22:19:47,1.0,0.0,1.0,0.0,Retrato,Aceita,2404.0,3606.0
2021-02-13 22:19:47,1.0,0.0,1.0,0.0,Retrato,Aceita,2912.0,4368.0
2021-02-13 22:27:23,1.0,1.0,0.0,0.0,Paisagem,Aceita,4032.0,3024.0
2021-02-13 22:29:33,1.0,1.0,0.0,0.0,Paisagem,Aceita,4032.0,2688.0
2021-02-13 23:01:34,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-13 23:01:34,1.0,0.0,1.0,0.0,Retrato,Aceita,2000.0,3000.0
2021-02-13 23:17:14,1.0,1.0,0.0,0.0,Paisagem,Aceita,4272.0,2848.0
2021-02-13 23:17:14,1.0,1.0,0.0,0.0,Paisagem,Aceita,4774.0,3184.0
2021-02-13 23:20:47,1.0,0.0,1.0,0.0,Retrato,Aceita,2953.0,4487.0
2021-02-13 23:20:47,1.0,1.0,0.0,0.0,Paisagem,Aceita,3650.0,2402.0
2021-02-13 23:20:39,1.0,1.0,0.0,0.0,Paisagem,Aceita,4272.0,2848.0
2021-02-13 23:22:54,1.0,0.0,1.0,0.0,Retrato,Aceita,2726.0,4089.0
2021-02-13 23:22:54,1.0,0.0,1.0,0.0,Retrato,Aceita,3462.0,5193.0
2021-02-13 23:26:59,1.0,1.0,0.0,0.0,Paisagem,Aceita,4272.0,2848.0
2021-02-13 23:23:23,1.0,1.0,0.0,0.0,Paisagem,Aceita,3339.0,2224.0
2021-02-13 23:32:33,1.0,1.0,0.0,0.0,Paisagem,Aceita,3008.0,2000.0
2021-02-13 23:32:33,1.0,1.0,0.0,0.0,Paisagem,Aceita,3008.0,2000.0
2021-02-13 23:32:53,1.0,1.0,0.0,0.0,Paisagem,Aceita,3008.0,2000.0
2021-02-13 23:33:15,1.0,1.0,0.0,0.0,Paisagem,Aceita,3008.0,2000.0
2021-02-13 23:34:06,1.0,1.0,0.0,0.0,Paisagem,Aceita,3690.0,3275.0
2021-02-13 23:34:06,1.0,1.0,0.0,0.0,Paisagem,Aceita,5184.0,3456.0
2021-02-13 23:36:19,1.0,0.0,1.0,0.0,Retrato,Aceita,3456.0,5184.0
2021-02-13 23:36:19,1.0,1.0,0.0,0.0,Paisagem,Aceita,5184.0,3456.0
2021-02-13 23:38:33,1.0,0.0,0.0,1.0,Quadrada,Aceita,3013.0,3013.0
2021-02-13 23:38:33,1.0,1.0,0.0,0.0,Paisagem,Aceita,5831.0,4000.0
2021-02-13 23:32:52,1.0,1.0,0.0,0.0,Paisagem,Aceita,3910.0,2202.0
2021-02-13 23:39:51,1.0,1.0,0.0,0.0,Paisagem,Aceita,4980.0,3320.0
2021-02-13 23:39:51,1.0,1.0,0.0,0.0,Paisagem,Aceita,4912.0,3264.0
2021-02-14 01:11:53,1.0,0.0,1.0,0.0,Retrato,Aceita,3752.0,5000.0
2021-02-14 01:11:53,1.0,0.0,1.0,0.0,Retrato,Aceita,3999.0,5000.0
2021-02-14 01:13:52,1.0,1.0,0.0,0.0,Paisagem,Aceita,5000.0,3751.0
2021-02-14 01:13:52,1.0,0.0,0.0,1.0,Quadrada,Aceita,5000.0,5000.0
2021-02-14 01:22:18,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 04:18:29,1.0,1.0,0.0,0.0,Paisagem,Aceita,6751.0,4500.0
2021-02-14 04:18:29,1.0,1.0,0.0,0.0,Paisagem,Aceita,5934.0,4500.0
2021-02-14 05:08:50,1.0,1.0,0.0,0.0,Paisagem,Aceita,7715.0,5250.0
2021-02-14 05:08:50,1.0,1.0,0.0,0.0,Paisagem,Aceita,5475.0,3650.0
2021-02-14 05:49:03,1.0,1.0,0.0,0.0,Paisagem,Aceita,6000.0,4000.0
2021-02-14 05:49:03,1.0,0.0,1.0,0.0,Retrato,Aceita,4000.0,6000.0
2021-02-14 05:53:30,1.0,1.0,0.0,0.0,Paisagem,Aceita,6000.0,4000.0
2021-02-14 05:53:30,1.0,1.0,0.0,0.0,Paisagem,Aceita,6000.0,4000.0
2021-02-14 08:53:11,1.0,1.0,0.0,0.0,Paisagem,Aceita,4800.0,3000.0
2021-02-14 08:53:11,1.0,1.0,0.0,0.0,Paisagem,Aceita,3999.0,3000.0
2021-02-14 08:54:46,1.0,1.0,0.0,0.0,Paisagem,Aceita,4800.0,3200.0
2021-02-14 08:54:46,1.0,1.0,0.0,0.0,Paisagem,Aceita,4800.0,3200.0
2021-02-14 09:36:57,1.0,0.0,1.0,0.0,Retrato,Aceita,2459.0,3467.0
2021-02-14 09:36:57,1.0,0.0,1.0,0.0,Retrato,Aceita,3265.0,4353.0
2021-02-14 09:38:11,1.0,0.0,1.0,0.0,Retrato,Aceita,2625.0,3500.0
2021-02-14 09:38:11,1.0,0.0,1.0,0.0,Retrato,Aceita,2625.0,3500.0
2021-02-14 10:13:53,1.0,0.0,1.0,0.0,Retrato,Aceita,3456.0,5184.0
2021-02-14 10:13:53,1.0,0.0,1.0,0.0,Retrato,Aceita,3243.0,4865.0
2021-02-14 10:15:17,1.0,1.0,0.0,0.0,Paisagem,Aceita,4272.0,2848.0
2021-02-14 10:20:05,1.0,1.0,0.0,0.0,Paisagem,Aceita,4566.0,3137.0
2021-02-14 10:55:49,1.0,0.0,1.0,0.0,Retrato,Aceita,2250.0,3000.0
2021-02-14 11:02:24,1.0,0.0,1.0,0.0,Retrato,Aceita,3021.0,4134.0
2021-02-14 11:03:24,1.0,0.0,1.0,0.0,Retrato,Aceita,3098.0,4134.0
2021-02-14 11:05:37,1.0,1.0,0.0,0.0,Paisagem,Aceita,4134.0,2892.0
2021-02-14 11:13:03,1.0,0.0,1.0,0.0,Retrato,Aceita,2066.0,3100.0
2021-02-14 11:13:03,1.0,1.0,0.0,0.0,Paisagem,Aceita,3100.0,2066.0
2021-02-14 11:15:24,1.0,0.0,1.0,0.0,Retrato,Aceita,2066.0,3100.0
2021-02-14 11:17:04,1.0,1.0,0.0,0.0,Paisagem,Aceita,6016.0,4016.0
2021-02-14 11:17:04,1.0,1.0,0.0,0.0,Paisagem,Aceita,3543.0,2365.0
2021-02-14 11:17:33,1.0,0.0,1.0,0.0,Retrato,Aceita,2066.0,3100.0
2021-02-14 11:35:54,1.0,1.0,0.0,0.0,Paisagem,Aceita,3500.0,2286.0
2021-02-14 11:35:54,1.0,0.0,1.0,0.0,Retrato,Aceita,2000.0,3000.0
2021-02-14 11:36:00,1.0,1.0,0.0,0.0,Paisagem,Aceita,5176.0,3881.0
2021-02-14 11:36:00,1.0,1.0,0.0,0.0,Paisagem,Aceita,4742.0,3162.0
2021-02-14 11:45:33,1.0,1.0,0.0,0.0,Paisagem,Aceita,5594.0,3964.0
2021-02-14 11:45:33,1.0,1.0,0.0,0.0,Paisagem,Aceita,5670.0,3780.0
2021-02-14 12:12:19,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,2660.0
2021-02-14 12:12:19,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,2660.0
2021-02-14 12:12:38,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2211.0
2021-02-14 12:12:38,1.0,0.0,1.0,0.0,Retrato,Aceita,2667.0,4000.0
2021-02-14 12:16:17,1.0,0.0,1.0,0.0,Retrato,Aceita,2660.0,4000.0
2021-02-14 12:16:17,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,2660.0
2021-02-14 12:24:48,1.0,1.0,0.0,0.0,Paisagem,Aceita,6000.0,4000.0
2021-02-14 12:26:10,1.0,1.0,0.0,0.0,Paisagem,Aceita,4896.0,3264.0
2021-02-14 12:26:53,1.0,0.0,1.0,0.0,Retrato,Aceita,3095.0,4642.0
2021-02-14 12:26:53,1.0,0.0,1.0,0.0,Retrato,Aceita,4160.0,6240.0
2021-02-14 12:29:15,1.0,1.0,0.0,0.0,Paisagem,Aceita,5232.0,3488.0
2021-02-14 12:29:15,1.0,1.0,0.0,0.0,Paisagem,Aceita,13010.0,5004.0
2021-02-14 12:32:12,1.0,0.0,1.0,0.0,Retrato,Aceita,4160.0,6240.0
2021-02-14 12:32:12,1.0,0.0,1.0,0.0,Retrato,Aceita,2667.0,4000.0
2021-02-14 12:33:05,1.0,0.0,1.0,0.0,Retrato,Aceita,2923.0,4385.0
2021-02-14 12:33:44,1.0,1.0,0.0,0.0,Paisagem,Aceita,4682.0,3712.0
2021-02-14 13:00:23,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,3000.0
2021-02-14 13:00:23,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 13:01:42,1.0,0.0,1.0,0.0,Retrato,Aceita,2000.0,3000.0
2021-02-14 13:01:42,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 13:08:30,1.0,1.0,0.0,0.0,Paisagem,Aceita,5450.0,3633.0
2021-02-14 13:08:30,1.0,1.0,0.0,0.0,Paisagem,Aceita,5450.0,4616.0
2021-02-14 13:08:35,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2003.0
2021-02-14 13:08:35,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,1684.0
2021-02-14 13:10:06,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 13:10:06,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,1999.0
2021-02-14 13:12:29,1.0,1.0,0.0,0.0,Paisagem,Aceita,3600.0,2400.0
2021-02-14 13:12:55,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2229.0
2021-02-14 13:12:55,1.0,0.0,1.0,0.0,Retrato,Aceita,2151.0,3000.0
